binomial,estimated_pop,AdultBodyMassG,estimated_mass_Mt,pop_density,Range,estimated_mass_g
Gerbillus bottai,136739.832847856,40.08709228,4.76890699901968E-06,4.30285284893234,31778.8773282787,4768906.99901968
Gerbillus brockmani,2558.20909653603,40.08709228,8.92195127882065E-08,8.28729010192452,308.690665473621,89219.5127882065
Gerbillus campestris,16473766.4212775,28.4,0.000407033820737,14.1620699803579,1163231.53635915,407033820.737
Gerbillus cheesmani,22825963.7649473,28,0.000556040477314,9.9858738441365,2285825.36903871,556040477.314
Gerbillus cosensis,1020398.69502797,40.08709228,3.55871904854807E-05,7.35029486569472,138824.185107236,35587190.4854807
Gerbillus dasyurus,22240622.378636,23.5,0.000454709524531,14.4154469458693,1542832.66152972,454709524.531
Gerbillus dunni,4737363.12134507,63.85388804,0.000263174177289,13.1806905849507,359416.913007126,263174177.289
Gerbillus famulus,878146.107001763,37,2.82675231843868E-05,16.7061331526392,52564.294740045,28267523.1843868
Gerbillus floweri,656492.450515332,63.85388804,3.64700480278508E-05,8.3646531730743,78484.1208513668,36470048.0278508
Gerbillus gerbillus,90893558.9424458,26.99,0.002134298925595,9.69396064356836,9376307.81519118,2134298925.595
Gerbillus gleadowi,1272297.64133272,26.01,2.87904416364258E-05,6.92340807275857,183767.535867027,28790441.6364258
Gerbillus grobbeni,31836.8903203604,40.08709228,1.11033607335706E-06,27.9245011174531,1140.10596595626,1110336.07335706
Gerbillus harwoodi,1505199.64865204,63.85388804,8.36181793633008E-05,7.33336173327719,205253.702653419,83618179.3633008
Gerbillus henleyi,54718647.7295194,8,0.000380841788197,14.2239812188301,3846929.13240642,380841788.197
Gerbillus hesperinus,5663.6344113221,63.85388804,3.14631217512046E-07,7.81684593473172,724.542156595093,314631.217512046
Gerbillus hoogstraali,53863.3428453912,63.85388804,2.99226396125348E-06,8.14646394722509,6611.86782318464,2992263.96125348
Gerbillus jamesi,31452.0295880043,40.08709228,1.09691375886423E-06,38.7093823633545,812.516957588541,1096913.75886423
Gerbillus juliani,529362.372556571,40.08709228,1.84619205020645E-05,7.79863329167894,67878.8645083999,18461920.5020645
Gerbillus latastei,3415971.54474744,39.55,0.000117538456897,19.3948041224849,176128.179649271,117538456.897
Gerbillus lowei,24101.7234707466,40.08709228,8.4056617120461E-07,6.99522707555686,3445.45262225501,840566.17120461
Gerbillus maghrebi,937909.767589213,63.85388804,5.21035912033997E-05,16.9832219646542,55225.6673993431,52103591.2033997
Gerbillus mesopotamiae,2236191.94318003,20,3.89097398113326E-05,10.1707924826089,219864.081093358,38909739.8113326
Gerbillus muriculus,3458.26936721166,40.08709228,1.20609808029685E-07,6.60044692132351,523.944728051569,120609.808029685
Gerbillus nancillus,8813444.62125513,40.08709228,0.000307375670018,6.69174167280073,1317062.88918448,307375670.018
Gerbillus nanus,98268317.9423,25.5,0.00218008263355,9.64881772140642,10184493.1451328,2180082633.55
Gerbillus nigeriae,672371.594613329,29.7,1.73734096332138E-05,9.41376166048823,71424.3273690932,17373409.6332138
Gerbillus occiduus,606882.516107232,40.08709228,2.1165495220889E-05,12.1889838915709,49789.42637925,21165495.220889
Gerbillus percivali,161.187825748517,40.08709228,5.62154958331824E-09,8.87777474958252,18.1563319970578,5621.54958331824
Gerbillus perpallidus,114393.861019675,52.22,5.19707325752924E-06,4.60624901321314,24834.4934656231,5197073.25752924
Gerbillus poecilops,1828680.48470543,31.5,5.01149886833523E-05,17.8938826393063,102195.846567614,50114988.6833523
Gerbillus principulus,15576.52725807,40.08709228,5.43243386468682E-07,6.47620440469693,2405.1938889966,543243.386468682
Gerbillus pulvinatus,158506.403560563,63.85388804,8.80548762752395E-06,4.61498688901827,34346.0138397666,8805487.62752395
Gerbillus pusillus,6857966.48755132,12.55,7.48787070943291E-05,12.0250483481189,570306.770419273,74878707.0943291
Gerbillus pyramidum,25427059.7278766,42.8,0.000946801996027,7.60041554287885,3345482.83372484,946801996.027
Gerbillus rosalinda,813912.764397115,63.85388804,4.52152002429621E-05,4.8954376842065,166259.447448986,45215200.2429621
Gerbillus rupicola,248714.923866737,40.08709228,8.67412455087938E-06,5.84972958722883,42517.3369397678,8674124.55087938
Gerbillus simoni,5802894.33329403,17.4,8.7844214417405E-05,22.3220674827934,259962.225173232,87844214.417405
Gerbillus somalicus,611823.698984567,40.08709228,2.13378227798482E-05,11.6339105285998,52589.6857707915,21337822.7798482
Gerbillus stigmonyx,168542.22460586,40.08709228,5.8780399084409E-06,5.83595417913631,28879.977366581,5878039.9084409
Gerbillus tarabuli,46310102.7699993,63.85388804,0.002572659702135,7.31352899079885,6332114.47281634,2572659702.135
Gerbillus watersi,2058587.29943008,10.4,1.86260978852433E-05,16.6959642505619,123298.49708206,18626097.8852433
Giraffa camelopardalis,97562,964654.7,0.075290656231867,0.05355680562746,1821654.57511861,75290656231.867
Glaucomys sabrinus,99304172.2271216,137.53,0.011881853441565,12.6455275091563,7852908.63945515,11881853441.565
Glaucomys volans,61301743.6469948,71.9,0.00383460797035,15.9277293477275,3848743.42780951,3834607970.35
Glauconycteris alboguttata,6814617.8180336,8.347142857,4.94878519453961E-05,14.5177140435851,469400.196034633,49487851.9453961
Glauconycteris argentata,64613916.3425936,9.3,0.000522791197128,16.1685971168717,3996259.90279452,522791197.128
Glauconycteris beatrix,31475552.1511229,7.5,0.000205377977786,16.0203547007891,1964722.55071684,205377977.786
Glauconycteris curryae,3376103.30689635,8.347142857,2.4517310444309E-05,12.1969892469798,276798.088325965,24517310.444309
Glauconycteris egeria,4961512.51161546,8.347142857,3.6030574737485E-05,12.8301826555827,386706.303784115,36030574.737485
Glauconycteris gleni,7149.19077185874,10.81,6.72359944520999E-08,11.4391575100581,624.975289095608,67235.9944520999
Glauconycteris humeralis,5979346.28318297,5.49,2.85591516523668E-05,15.6564058250099,381910.532341428,28559151.6523668
Glauconycteris kenyacola,3784.12106282409,7.17,2.36049687777904E-08,12.1093507677321,312.495784076852,23604.9687777904
Glauconycteris machadoi,3393.13222109058,8.347142857,2.46409746624555E-08,11.0626463179831,306.719759771655,24640.9746624555
Glauconycteris poensis,27631803.7896269,6.91,0.000166114114842,18.068105319251,1529313.85451833,166114114.842
Glauconycteris superba,12201.1561200409,8.347142857,8.8604970044451E-08,13.0644740688718,933.918660308884,88604.970044451
Glironia venusta,20276645.4749265,114,0.002011037698203,7.03105172295381,2883870.90209146,2011037698.203
Glirulus japonicus,7512777.61158596,27,0.000176475146096,35.5933130256534,211072.72610929,176475146.096
Glis glis,45447901.3240834,128.09,0.005064636862124,12.2208676945383,3718876.79828126,5064636862.124
Glischropus javanus,15191.0016129791,4.59,6.06622267411094E-08,22.9877822311621,660.829368410594,60662.2267411094
Glischropus tylopus,90365831.1003384,4.59,0.000360857873333,36.8604439284008,2451566.54314497,360857873.333
Glossophaga commissarisi,67568326.0198844,9.15,0.000537877659281,18.1795091577385,3716729.94213502,537877659.281
Glossophaga leachii,10333603.9657698,10.24,9.20600110102501E-05,21.4884996117624,480889.971494957,92060011.0102501
Glossophaga longirostris,25959654.9300448,13.32,0.000300830865191,16.5267894867153,1570762.12236574,300830865.191
Glossophaga morenoi,6582727.01359574,8.54,4.89083451656136E-05,20.126172741484,327072.966040256,48908345.1656136
Glossophaga soricina,230948453.416611,9.97,0.00200322379009,15.543281462679,14858410.3022996,2003223790.09
Glyphonycteris behnii,10567975.3046552,13.76,0.000126511345967,10.1901918982752,1037073.2376928,126511345.967
Glyphonycteris daviesi,58020392.0269033,18.61,0.00093939076119,12.4507655497707,4659985.90969949,939390761.19
Glyphotes simus,82573.4147490018,590.0703713,4.23899891853936E-05,4.08526588102344,20212.4946463253,42389989.1853936
Golunda ellioti,23764553.7587782,60.73,0.0012556025743,8.29601272153564,2864575.37572088,1255602574.3
Gorilla beringei,3800,149325.2,0.0004479756,0.080102284802822,47439.3459481711,447975600
Gorilla gorilla,320000,112589,0.0281022144,0.45942897504757,696516.80102864,28102214400
Gracilinanus aceramarcae,302836.978434889,20.5,5.40109751038624E-06,10.9741511100782,27595.4809986875,5401097.51038624
Gracilinanus agilis,36709007.1308635,22.03,0.000703568501571,10.1711154650623,3609142.69992891,703568501.571
Gracilinanus dryas,347104.78595602,18.53,5.59571096487559E-06,11.5324235561539,30098.1649057452,5595710.96487559
Gracilinanus emiliae,2848339.30614621,7.59,1.88084389402753E-05,16.3584624506693,174120.233777208,18808438.9402753
Gracilinanus marica,6777807.85100167,23.8,0.000140341289363,20.5952126465299,329096.279185234,140341289.363
Gracilinanus microtarsus,11824846.3461357,29.3,0.000301427158209,18.7201531130686,631663.975968269,301427158.209
Grammomys aridulus,98855.2968540294,47.34722201,4.0720556077006E-06,3.8848530007507,25446.3416852393,4072055.6077006
Grammomys buntingi,1616734.11474665,47.34722201,6.65966460839839E-05,9.28061179435487,174205.55353151,66596646.0839839
Grammomys caniceps,1209157.63984722,47.34722201,4.98077220404727E-05,29.3703987875812,41169.2619018335,49807722.0404727
Grammomys cometes,8875502.94270355,45,0.000347475940207,21.2333549178174,417998.143819275,347475940.207
Grammomys dolichurus,39398204.208542,41.85,0.001434468916131,12.095535141727,3257251.84928997,1434468916.131
Grammomys dryas,158062.758639823,63.85388804,8.78084187332832E-06,6.83946349970348,23110.4031254317,8780841.87332832
Grammomys gigas,15659.9025523886,63.85388804,8.69952727938854E-07,8.18974246281218,1912.13614145949,869952.727938854
Grammomys ibeanus,2047086.92501817,41.19,7.33579740841037E-05,9.4902126962522,215705.062735485,73357974.0841037
Grammomys kuru,24013712.2500703,50.03,0.001045223240768,10.5116662725138,2284481.98672954,1045223240.768
Grammomys macmillani,1876590.03293223,37.01,6.0423759493375E-05,7.69099024214907,243998.493542213,60423759.493375
Grammomys minnae,78408.7403155049,35.99,2.45507959064087E-06,7.17849457254073,10922.7275333515,2455079.59064087
Graomys domorum,517292.817154169,102,4.59045645942609E-05,5.09501311649997,101529.241500663,45904564.5942609
Graomys edithae,74250.4266646305,40.4,2.60975399640843E-06,181.93893631847,408.106302955739,2609753.99640843
Graomys griseoflavus,18825763.0686969,68.32,0.001118973235582,9.35403413776685,2012582.24969353,1118973235.582
Graphiurus angolensis,1861439.74627188,23.82218973,3.85789066017871E-05,8.67059671200086,214684.157054092,38578906.6017871
Graphiurus christyi,6514396.39393186,3.015691219,1.70915049619711E-05,16.5310434788699,394070.489395216,17091504.9619711
Graphiurus crassicaudatus,8726978.52737362,23.82218973,0.000180869292276,17.1191757092169,509777.963355739,180869292.276
Graphiurus johnstoni,67031.2368542173,23.82218973,1.38924283269463E-06,9.15592729526283,7321.0757023921,1389242.83269463
Graphiurus kelleni,33975366.5197688,10.5,0.000310364973158,12.248800180843,2773770.98312909,310364973.158
Graphiurus lorraineus,39561381.3425132,27.00440498,0.000929448460107,11.3939363430568,3472143.44115773,929448460.107
Graphiurus microtis,54041709.5171126,3.365900551,0.000158252147261,16.3740008614311,3300458.45083638,158252147.261
Graphiurus monardi,269344.504637236,23.82218973,5.58224702621497E-06,7.53557208329297,35743.0732079914,5582247.02621497
Graphiurus murinus,16460429.4938264,20.07,0.000287413913349,17.0370405635668,966155.444216438,287413913.349
Graphiurus nagtglasii,13695596.9212908,30,0.000357455079646,15.5217070908701,882351.202809805,357455079.646
Graphiurus ocularis,4131294.00185489,68.8,0.000247282733775,12.7854103773426,323125.647118538,247282733.775
Graphiurus platyops,2615525.1303598,46.1,0.000104900866403,7.68026214353234,340551.543876972,104900866.403
Graphiurus rupicola,720251.222220396,3.365900551,2.10913576758515E-06,13.2453423640167,54377.6976408767,2109135.76758515
Graphiurus surdus,650873.541198603,26,1.47227595019124E-05,9.46197123987179,68788.3660495488,14722759.5019124
Gulo gulo,22604231.4607488,12792.49,0.26170317497015,0.92661648763423,24394376.489523,261703174970.15
Gymnobelideus leadbeateri,3750,137.32,4.00516666666667E-07,1.24013618133509,3023.86145686265,400516.666666667
Gymnuromys roberti,998982.005503802,97.5,8.473864861686E-05,12.9020139478805,77428.3774253641,84738648.61686
Habromys chinanteco,670.858857781527,40,2.33458882507971E-08,8.07903468010119,83.0370068139284,23345.8882507971
Habromys delicatulus,5876.22783103698,49.098,2.51004599621981E-07,7.16248883348553,820.417032074783,251004.599621981
Habromys ixtlani,746.569001920757,40.5,2.63053587826779E-08,8.10154386994391,92.1514484036147,26305.3587826779
Habromys lepturus,571.437575672027,84.99,4.22528372140381E-08,6.64435139850592,86.0035150760574,42252.8372140381
Habromys lophurus,217349.244847723,40,7.56375372070076E-06,8.62530359710874,25199.0254488642,7563753.72070076
Habromys schmidlyi,581.091576705184,49.098,2.48214777827719E-08,6.4325624936178,90.3359395702297,24821.4777827719
Habromys simulatus,338856.544570252,40,1.17922077510448E-05,233.467560118534,1451.40740066076,11792207.7510448
Hadromys humei,19793.0276467815,59,1.0159761091093E-06,9.65020407509612,2051.04757295865,1015976.1091093
Hadromys yunnanensis,22029.7542539777,59,1.13078728585668E-06,8.14544666016315,2704.54834131054,1130787.28585668
Haeromys margarettae,32908.1956957035,12.55,3.59308134703539E-07,15.1445052785791,2172.94623299778,359308.134703539
Haeromys minahassae,98433.3290535451,14.7,1.25886384526579E-06,71.4779806672555,1377.11401657767,1258863.84526579
Haeromys pusillus,396917.564176945,10.4,3.59131012067299E-06,9.88985880701911,40133.7948217462,3591310.12067299
Handleyomys alfaroi,12476806.0856348,33.3,0.000361465549107,14.8816843610266,838400.128839593,361465549.107
Handleyomys chapmani,238841.15801517,49.995,1.03885514146225E-05,6.58492517816297,36270.8992969606,10388551.4146225
Handleyomys fuscatus,903811.708039416,49.5,3.89226512067175E-05,11.4041299091254,79253.0175683283,38922651.2067175
Handleyomys intectus,105837.031562896,60.5,5.57073215631301E-06,10.8251253297316,9776.97978906634,5570732.15631301
Handleyomys melanotis,3332932.44985866,49.995,0.000144968063313,24.0730321701582,138450.878406182,144968063.313
Handleyomys rhabdops,37287.3941064578,33,1.0705210847964E-06,4.5423932598315,8208.7551591341,1070521.0847964
Handleyomys rostratus,13048703.98767,42.5,0.000482475829944,23.7939481845275,548404.320563963,482475829.944
Handleyomys saturatior,1926922.4479461,33,5.53219434805326E-05,17.7339735511964,108657.117502924,55321943.4805326
Hapalemur alaotrensis,2500,1616.83,3.1528185E-06,11.5565380082738,216.327761671371,3152818.5
Hapalemur aureus,630,1562.41,5.88507766666667E-07,0.263290463278325,2392.79460469491,588507.766666667
Hapalemur griseus,202622.372413371,916,0.000168044735157,2.3652684938203,85665.6962804685,168044735.157
Hapalemur occidentalis,135264.048014854,1000,0.000122828636499,3.40061357358789,39776.3653787162,122828636.499
Hapalomys delacouri,3741144.77676218,64.3,0.000209283379957,9.63879661867665,388134.009334022,209283379.957
Hapalomys longicaudatus,4811.8395912403,70,2.93041031106534E-07,10.072648283233,477.713452900972,293041.031106534
Haplonycteris fischeri,11411392.1925815,18.25,0.000181184379538,43.0977530904513,264779.283704927,181184379.538
Harpiocephalus harpia,34897938.4631663,13.65,0.000414430468219,38.5955534762597,904195.828792353,414430468.219
Harpiola grisea,10112.4717685086,10.17892383,8.95526494822666E-08,11.7031150738246,864.083767844543,89552.6494822666
Harpiola isodon,233311.470157531,10.17892383,2.06612792455698E-06,19.7173321109748,11832.8112974102,2066127.92455698
Harpyionycteris celebensis,5120994.06400563,116.77,0.000520241274863,30.2281996473812,169411.149977279,520241274.863
Harpyionycteris whiteheadi,5532297.80052107,135.48,0.000652078664233,32.1897000569482,171865.465994826,652078664.233
Heimyscus fumosus,5296849.06286205,17.2,7.92620493766677E-05,11.0930831142359,477491.154471251,79262049.3766677
Helarctos malayanus,505267.044133991,57075.78,0.026005223632507,0.453756731097044,1113519.66705245,26005223632.507
Heliophobius argenteocinereus,16105079.3639902,159.46,0.002234260881182,7.58737574109356,2122615.23793588,2234260881.182
Heliosciurus gambianus,21814443.7833436,248.36,0.004713516674487,4.62722106930351,4714372.50492704,4713516674.487
Heliosciurus mutabilis,7190571.78705265,390,0.002439761007347,6.75909181691868,1063836.97422987,2439761007.347
